rm,fsz,tipus,napelemszam,mfbMuszak,nettoListaar,mfbAR,tuzeseti,szezonalis
6.93,3,SolarEdge SE9k,22,Nem,3668455,Igen,0,5
7.245,3,SolarEdge SE9k,23,Igen,3777548,Igen,0,5
7.56,3,SolarEdge SE9k,24,Igen,3850185,Igen,0,5
7.875,3,SolarEdge SE9k,25,Igen,4019793,Igen,0,5
8.19,3,SolarEdge SE9k,26,Igen,4092430,Igen,0,5
8.505,3,SolarEdge SE9k,27,Igen,4221446,Igen,0,5
8.82,3,SolarEdge SE9k,28,Igen,4294084,Igen,0,5
9.135,3,SolarEdge SE9k,29,Igen,4403821,Igen,0,5
9.45,3,SolarEdge SE9k,30,Igen,4476459,Igen,0,5
9.765,3,SolarEdge SE9k,31,Igen,4719075,Igen,0,5
10.08,3,SolarEdge SE9k,32,Igen,4791713,Igen,0,5
10.395,3,SolarEdge SE9k,33,Igen,4971549,Igen,0,5
10.71,3,SolarEdge SE9k,34,Igen,5044186,Igen,0,5
6.3,3,SolarEdge SE10k,20,Nem,3480635,Igen,0,5
6.615,3,SolarEdge SE10k,21,Nem,3620528,Igen,0,5
6.93,3,SolarEdge SE10k,22,Nem,3693165,Igen,0,5
7.245,3,SolarEdge SE10k,23,Nem,3802258,Igen,0,5
7.56,3,SolarEdge SE10k,24,Nem,3874895,Igen,0,5
7.875,3,SolarEdge SE10k,25,Nem,4044503,Igen,0,5
8.19,3,SolarEdge SE10k,26,Igen,4117140,Igen,0,5
8.505,3,SolarEdge SE10k,27,Igen,4246156,Igen,0,5
8.82,3,SolarEdge SE10k,28,Igen,4318794,Igen,0,5
9.135,3,SolarEdge SE10k,29,Igen,4428533,Igen,0,5
9.45,3,SolarEdge SE10k,30,Igen,4501170,Igen,0,5
9.765,3,SolarEdge SE10k,31,Igen,4743785,Igen,0,5
10.08,3,SolarEdge SE10k,32,Igen,4816423,Igen,0,5
10.395,3,SolarEdge SE10k,33,Igen,4996259,Igen,0,5
10.71,3,SolarEdge SE10k,34,Igen,5068896,Igen,0,5
11.025,3,SolarEdge SE10k,35,Igen,5263008,Igen,0,5
11.34,3,SolarEdge SE10k,36,Igen,5335645,Igen,0,5
2.52,1,SolarEdge SE3680H,8,Nem,1860760,Nem,0,10
2.835,1,SolarEdge SE3680H,9,Nem,1966346,Nem,0,10
3.15,1,SolarEdge SE3680H,10,Igen,2038984,Nem,0,10
3.465,1,SolarEdge SE3680H,11,Igen,2230588,Nem,0,10
3.78,1,SolarEdge SE3680H,12,Igen,2303226,Igen,0,10
3.15,1,SolarEdge SE4000H,10,Nem,2083319,Nem,0,10
3.465,1,SolarEdge SE4000H,11,Igen,2274924,Nem,0,10
3.78,1,SolarEdge SE4000H,12,Igen,2347561,Igen,0,10
4.095,1,SolarEdge SE4000H,13,Igen,2446484,Igen,0,10
4.41,1,SolarEdge SE4000H,14,Igen,2519121,Igen,0,10
3.78,1,SolarEdge SE5000H,12,Nem,2368796,Nem,0,10
4.095,1,SolarEdge SE5000H,13,Igen,2467720,Igen,0,10
4.41,1,SolarEdge SE5000H,14,Igen,2540358,Igen,0,10
4.725,1,SolarEdge SE5000H,15,Igen,2690198,Igen,0,10
5.04,1,SolarEdge SE5000H,16,Igen,2762835,Igen,0,10
5.355,1,SolarEdge SE5000H,17,Igen,2902128,Igen,0,10
5.67,1,SolarEdge SE5000H,18,Igen,2974765,Igen,0,10
4.41,3,SolarEdge SE5k,14,Igen,2673004,Igen,0,10
4.725,3,SolarEdge SE5k,15,Igen,2825548,Igen,0,10
5.04,3,SolarEdge SE5k,16,Igen,2857645,Igen,0,10
5.355,3,SolarEdge SE5k,17,Igen,2996936,Igen,0,10
5.67,3,SolarEdge SE5k,18,Igen,3069574,Igen,0,10
4.41,3,SolarEdge SE7k,14,Nem,2735939,Igen,0,10
4.725,3,SolarEdge SE7k,15,Nem,2888481,Igen,0,10
5.04,3,SolarEdge SE7k,16,Nem,2920579,Igen,0,10
5.355,3,SolarEdge SE7k,17,Nem,3059871,Igen,0,10
5.67,3,SolarEdge SE7k,18,Igen,3132509,Igen,0,10
5.985,3,SolarEdge SE7k,19,Igen,3297186,Igen,0,10
6.3,3,SolarEdge SE7k,20,Igen,3369824,Igen,0,10
6.615,3,SolarEdge SE7k,21,Igen,3509718,Igen,0,10
6.93,3,SolarEdge SE7k,22,Igen,3582355,Igen,0,10
7.245,3,SolarEdge SE7k,23,Igen,3691448,Igen,0,10
7.56,3,SolarEdge SE7k,24,Igen,3764085,Igen,0,10
5.67,3,SolarEdge SE9k,18,Nem,3218609,Igen,0,10
5.985,3,SolarEdge SE9k,19,Nem,3383286,Igen,0,10
6.3,3,SolarEdge SE9k,20,Nem,3455924,Igen,0,10
6.615,3,SolarEdge SE9k,21,Nem,3595818,Igen,0,10
6.93,3,SolarEdge SE9k,22,Nem,3668455,Igen,0,10
7.245,3,SolarEdge SE9k,23,Igen,3777548,Igen,0,10
7.56,3,SolarEdge SE9k,24,Igen,3850185,Igen,0,10
7.875,3,SolarEdge SE9k,25,Igen,4019793,Igen,0,10
8.19,3,SolarEdge SE9k,26,Igen,4092430,Igen,0,10
8.505,3,SolarEdge SE9k,27,Igen,4221446,Igen,0,10
8.82,3,SolarEdge SE9k,28,Igen,4294084,Igen,0,10
9.135,3,SolarEdge SE9k,29,Igen,4403821,Igen,0,10
9.45,3,SolarEdge SE9k,30,Igen,4476459,Igen,0,10
9.765,3,SolarEdge SE9k,31,Igen,4719075,Igen,0,10
10.08,3,SolarEdge SE9k,32,Igen,4791713,Igen,0,10
10.395,3,SolarEdge SE9k,33,Igen,4971549,Igen,0,10
10.71,3,SolarEdge SE9k,34,Igen,5044186,Igen,0,10
6.3,3,SolarEdge SE10k,20,Nem,3480635,Igen,0,10
6.615,3,SolarEdge SE10k,21,Nem,3620528,Igen,0,10
6.93,3,SolarEdge SE10k,22,Nem,3693165,Igen,0,10
7.245,3,SolarEdge SE10k,23,Nem,3802258,Igen,0,10
7.56,3,SolarEdge SE10k,24,Nem,3874895,Igen,0,10
7.875,3,SolarEdge SE10k,25,Nem,4044503,Igen,0,10
8.19,3,SolarEdge SE10k,26,Igen,4117140,Igen,0,10
8.505,3,SolarEdge SE10k,27,Igen,4246156,Igen,0,10
8.82,3,SolarEdge SE10k,28,Igen,4318794,Igen,0,10
9.135,3,SolarEdge SE10k,29,Igen,4428533,Igen,0,10
9.45,3,SolarEdge SE10k,30,Igen,4501170,Igen,0,10
9.765,3,SolarEdge SE10k,31,Igen,4743785,Igen,0,10
10.08,3,SolarEdge SE10k,32,Igen,4816423,Igen,0,10
10.395,3,SolarEdge SE10k,33,Igen,4996259,Igen,0,10
10.71,3,SolarEdge SE10k,34,Igen,5068896,Igen,0,10
11.025,3,SolarEdge SE10k,35,Igen,5263008,Igen,0,10
11.34,3,SolarEdge SE10k,36,Igen,5335645,Igen,0,10
2.52,1,SolarEdge SE3680H,8,Nem,1860760,Nem,0,15
2.835,1,SolarEdge SE3680H,9,Nem,1966346,Nem,0,15
3.15,1,SolarEdge SE3680H,10,Igen,2038984,Igen,0,15
3.465,1,SolarEdge SE3680H,11,Igen,2230588,Igen,0,15
3.78,1,SolarEdge SE3680H,12,Igen,2303226,Igen,0,15
3.15,1,SolarEdge SE4000H,10,Nem,2083319,Igen,0,15
3.465,1,SolarEdge SE4000H,11,Igen,2274924,Igen,0,15
3.78,1,SolarEdge SE4000H,12,Igen,2347561,Igen,0,15
4.095,1,SolarEdge SE4000H,13,Igen,2446484,Igen,0,15
4.41,1,SolarEdge SE4000H,14,Igen,2519121,Igen,0,15
3.78,1,SolarEdge SE5000H,12,Nem,2368796,Igen,0,15
4.095,1,SolarEdge SE5000H,13,Igen,2467720,Igen,0,15
4.41,1,SolarEdge SE5000H,14,Igen,2540358,Igen,0,15
4.725,1,SolarEdge SE5000H,15,Igen,2690198,Igen,0,15
5.04,1,SolarEdge SE5000H,16,Igen,2762835,Igen,0,15
5.355,1,SolarEdge SE5000H,17,Igen,2902128,Igen,0,15
5.67,1,SolarEdge SE5000H,18,Igen,2974765,Igen,0,15
4.41,3,SolarEdge SE5k,14,Igen,2673004,Igen,0,15
4.725,3,SolarEdge SE5k,15,Igen,2825548,Igen,0,15
5.04,3,SolarEdge SE5k,16,Igen,2857645,Igen,0,15
5.355,3,SolarEdge SE5k,17,Igen,2996936,Igen,0,15
5.67,3,SolarEdge SE5k,18,Igen,3069574,Igen,0,15
4.41,3,SolarEdge SE7k,14,Nem,2735939,Igen,0,15
4.725,3,SolarEdge SE7k,15,Nem,2888481,Igen,0,15
5.04,3,SolarEdge SE7k,16,Nem,2920579,Igen,0,15
5.355,3,SolarEdge SE7k,17,Nem,3059871,Igen,0,15
5.67,3,SolarEdge SE7k,18,Igen,3132509,Igen,0,15
5.985,3,SolarEdge SE7k,19,Igen,3297186,Igen,0,15
6.3,3,SolarEdge SE7k,20,Igen,3369824,Igen,0,15
6.615,3,SolarEdge SE7k,21,Igen,3509718,Igen,0,15
6.93,3,SolarEdge SE7k,22,Igen,3582355,Igen,0,15
7.245,3,SolarEdge SE7k,23,Igen,3691448,Igen,0,15
7.56,3,SolarEdge SE7k,24,Igen,3764085,Igen,0,15
5.67,3,SolarEdge SE9k,18,Nem,3218609,Igen,0,15
5.985,3,SolarEdge SE9k,19,Nem,3383286,Igen,0,15
6.3,3,SolarEdge SE9k,20,Nem,3455924,Igen,0,15
6.615,3,SolarEdge SE9k,21,Nem,3595818,Igen,0,15
6.93,3,SolarEdge SE9k,22,Nem,3668455,Igen,0,15
7.245,3,SolarEdge SE9k,23,Igen,3777548,Igen,0,15
7.56,3,SolarEdge SE9k,24,Igen,3850185,Igen,0,15
7.875,3,SolarEdge SE9k,25,Igen,4019793,Igen,0,15
8.19,3,SolarEdge SE9k,26,Igen,4092430,Igen,0,15
8.505,3,SolarEdge SE9k,27,Igen,4221446,Igen,0,15
8.82,3,SolarEdge SE9k,28,Igen,4294084,Igen,0,15
9.135,3,SolarEdge SE9k,29,Igen,4403821,Igen,0,15
9.45,3,SolarEdge SE9k,30,Igen,4476459,Igen,0,15
9.765,3,SolarEdge SE9k,31,Igen,4719075,Igen,0,15
10.08,3,SolarEdge SE9k,32,Igen,4791713,Igen,0,15
10.395,3,SolarEdge SE9k,33,Igen,4971549,Igen,0,15
10.71,3,SolarEdge SE9k,34,Igen,5044186,Igen,0,15
6.3,3,SolarEdge SE10k,20,Nem,3480635,Igen,0,15
6.615,3,SolarEdge SE10k,21,Nem,3620528,Igen,0,15
6.93,3,SolarEdge SE10k,22,Nem,3693165,Igen,0,15
7.245,3,SolarEdge SE10k,23,Nem,3802258,Igen,0,15
7.56,3,SolarEdge SE10k,24,Nem,3874895,Igen,0,15
7.875,3,SolarEdge SE10k,25,Nem,4044503,Igen,0,15
8.19,3,SolarEdge SE10k,26,Igen,4117140,Igen,0,15
8.505,3,SolarEdge SE10k,27,Igen,4246156,Igen,0,15
8.82,3,SolarEdge SE10k,28,Igen,4318794,Igen,0,15
9.135,3,SolarEdge SE10k,29,Igen,4428533,Igen,0,15
9.45,3,SolarEdge SE10k,30,Igen,4501170,Igen,0,15
9.765,3,SolarEdge SE10k,31,Igen,4743785,Igen,0,15
10.08,3,SolarEdge SE10k,32,Igen,4816423,Igen,0,15
10.395,3,SolarEdge SE10k,33,Igen,4996259,Igen,0,15
10.71,3,SolarEdge SE10k,34,Igen,5068896,Igen,0,15
11.025,3,SolarEdge SE10k,35,Igen,5263008,Igen,0,15
11.34,3,SolarEdge SE10k,36,Igen,5335645,Igen,0,15
2.52,1,SolarEdge SE3680H,8,Nem,1974610,Nem,1,5
2.835,1,SolarEdge SE3680H,9,Nem,2080196,Nem,1,5
3.15,1,SolarEdge SE3680H,10,Igen,2152834,Nem,1,5
3.465,1,SolarEdge SE3680H,11,Igen,2344438,Nem,1,5
3.78,1,SolarEdge SE3680H,12,Igen,2417076,Nem,1,5
3.15,1,SolarEdge SE4000H,10,Nem,2197169,Nem,1,5
3.465,1,SolarEdge SE4000H,11,Igen,2388774,Nem,1,5
3.78,1,SolarEdge SE4000H,12,Igen,2461411,Nem,1,5
4.095,1,SolarEdge SE4000H,13,Igen,2560334,Nem,1,5
4.41,1,SolarEdge SE4000H,14,Igen,2632971,Nem,1,5
3.78,1,SolarEdge SE5000H,12,Nem,2482646,Nem,1,5
4.095,1,SolarEdge SE5000H,13,Igen,2581570,Nem,1,5
4.41,1,SolarEdge SE5000H,14,Igen,2654208,Nem,1,5
4.725,1,SolarEdge SE5000H,15,Igen,2804048,Nem,1,5
5.04,1,SolarEdge SE5000H,16,Igen,2876685,Igen,1,5
5.355,1,SolarEdge SE5000H,17,Igen,3015978,Igen,1,5
5.67,1,SolarEdge SE5000H,18,Igen,3088615,Igen,1,5
4.41,3,SolarEdge SE5k,14,Igen,2786854,Nem,1,5
4.725,3,SolarEdge SE5k,15,Igen,2939398,Nem,1,5
5.04,3,SolarEdge SE5k,16,Igen,2971495,Igen,1,5
5.355,3,SolarEdge SE5k,17,Igen,3110786,Igen,1,5
5.67,3,SolarEdge SE5k,18,Igen,3183424,Igen,1,5
4.41,3,SolarEdge SE7k,14,Nem,2849789,Nem,1,5
4.725,3,SolarEdge SE7k,15,Nem,3002331,Nem,1,5
5.04,3,SolarEdge SE7k,16,Nem,3034429,Nem,1,5
5.355,3,SolarEdge SE7k,17,Nem,3173721,Nem,1,5
5.67,3,SolarEdge SE7k,18,Igen,3246359,Igen,1,5
5.985,3,SolarEdge SE7k,19,Igen,3411036,Igen,1,5
6.3,3,SolarEdge SE7k,20,Igen,3483674,Igen,1,5
6.615,3,SolarEdge SE7k,21,Igen,3623568,Igen,1,5
6.93,3,SolarEdge SE7k,22,Igen,3696205,Igen,1,5
7.245,3,SolarEdge SE7k,23,Igen,3805298,Igen,1,5
7.56,3,SolarEdge SE7k,24,Igen,3877935,Igen,1,5
5.67,3,SolarEdge SE9k,18,Nem,3332459,Igen,1,5
5.985,3,SolarEdge SE9k,19,Nem,3497136,Igen,1,5
6.3,3,SolarEdge SE9k,20,Nem,3569774,Igen,1,5
6.615,3,SolarEdge SE9k,21,Nem,3709668,Igen,1,5
6.93,3,SolarEdge SE9k,22,Nem,3782305,Igen,1,5
7.245,3,SolarEdge SE9k,23,Igen,3891398,Igen,1,5
7.56,3,SolarEdge SE9k,24,Igen,3964035,Igen,1,5
7.875,3,SolarEdge SE9k,25,Igen,4133643,Igen,1,5
8.19,3,SolarEdge SE9k,26,Igen,4206280,Igen,1,5
8.505,3,SolarEdge SE9k,27,Igen,4335296,Igen,1,5
8.82,3,SolarEdge SE9k,28,Igen,4407934,Igen,1,5
9.135,3,SolarEdge SE9k,29,Igen,4517671,Igen,1,5
9.45,3,SolarEdge SE9k,30,Igen,4590309,Igen,1,5
9.765,3,SolarEdge SE9k,31,Igen,4832925,Igen,1,5
10.08,3,SolarEdge SE9k,32,Igen,4905563,Igen,1,5
10.395,3,SolarEdge SE9k,33,Igen,5085399,Igen,1,5
10.71,3,SolarEdge SE9k,34,Igen,5158036,Igen,1,5
6.3,3,SolarEdge SE10k,20,Nem,3594485,Igen,1,5
6.615,3,SolarEdge SE10k,21,Nem,3734378,Igen,1,5
6.93,3,SolarEdge SE10k,22,Nem,3807015,Igen,1,5
7.245,3,SolarEdge SE10k,23,Nem,3916108,Igen,1,5
7.56,3,SolarEdge SE10k,24,Nem,3988745,Igen,1,5
7.875,3,SolarEdge SE10k,25,Nem,4158353,Igen,1,5
8.19,3,SolarEdge SE10k,26,Igen,4230990,Igen,1,5
8.505,3,SolarEdge SE10k,27,Igen,4360006,Igen,1,5
8.82,3,SolarEdge SE10k,28,Igen,4432644,Igen,1,5
9.135,3,SolarEdge SE10k,29,Igen,4542383,Igen,1,5
9.45,3,SolarEdge SE10k,30,Igen,4615020,Igen,1,5
9.765,3,SolarEdge SE10k,31,Igen,4857635,Igen,1,5
10.08,3,SolarEdge SE10k,32,Igen,4930273,Igen,1,5
10.395,3,SolarEdge SE10k,33,Igen,5110109,Igen,1,5
10.71,3,SolarEdge SE10k,34,Igen,5182746,Igen,1,5
11.025,3,SolarEdge SE10k,35,Igen,5376858,Igen,1,5
11.34,3,SolarEdge SE10k,36,Igen,5449495,Igen,1,5
2.52,1,SolarEdge SE3680H,8,Nem,1974610,Nem,1,10
2.835,1,SolarEdge SE3680H,9,Nem,2080196,Nem,1,10
3.15,1,SolarEdge SE3680H,10,Igen,2152834,Nem,1,10
3.465,1,SolarEdge SE3680H,11,Igen,2344438,Nem,1,10
3.78,1,SolarEdge SE3680H,12,Igen,2417076,Nem,1,10
3.15,1,SolarEdge SE4000H,10,Nem,2197169,Nem,1,10
3.465,1,SolarEdge SE4000H,11,Igen,2388774,Nem,1,10
3.78,1,SolarEdge SE4000H,12,Igen,2461411,Nem,1,10
4.095,1,SolarEdge SE4000H,13,Igen,2560334,Nem,1,10
4.41,1,SolarEdge SE4000H,14,Igen,2632971,Igen,1,10
3.78,1,SolarEdge SE5000H,12,Nem,2482646,Nem,1,10
4.095,1,SolarEdge SE5000H,13,Igen,2581570,Nem,1,10
4.41,1,SolarEdge SE5000H,14,Igen,2654208,Igen,1,10
4.725,1,SolarEdge SE5000H,15,Igen,2804048,Igen,1,10
5.04,1,SolarEdge SE5000H,16,Igen,2876685,Igen,1,10
5.355,1,SolarEdge SE5000H,17,Igen,3015978,Igen,1,10
5.67,1,SolarEdge SE5000H,18,Igen,3088615,Igen,1,10
4.41,3,SolarEdge SE5k,14,Igen,2786854,Nem,1,10
4.725,3,SolarEdge SE5k,15,Igen,2939398,Igen,1,10
5.04,3,SolarEdge SE5k,16,Igen,2971495,Igen,1,10
5.355,3,SolarEdge SE5k,17,Igen,3110786,Igen,1,10
5.67,3,SolarEdge SE5k,18,Igen,3183424,Igen,1,10
4.41,3,SolarEdge SE7k,14,Nem,2849789,Nem,1,10
4.725,3,SolarEdge SE7k,15,Nem,3002331,Nem,1,10
5.04,3,SolarEdge SE7k,16,Nem,3034429,Igen,1,10
5.355,3,SolarEdge SE7k,17,Nem,3173721,Igen,1,10
5.67,3,SolarEdge SE7k,18,Igen,3246359,Igen,1,10
5.985,3,SolarEdge SE7k,19,Igen,3411036,Igen,1,10
6.3,3,SolarEdge SE7k,20,Igen,3483674,Igen,1,10
6.615,3,SolarEdge SE7k,21,Igen,3623568,Igen,1,10
6.93,3,SolarEdge SE7k,22,Igen,3696205,Igen,1,10
7.245,3,SolarEdge SE7k,23,Igen,3805298,Igen,1,10
7.56,3,SolarEdge SE7k,24,Igen,3877935,Igen,1,10
5.67,3,SolarEdge SE9k,18,Nem,3332459,Igen,1,10
5.985,3,SolarEdge SE9k,19,Nem,3497136,Igen,1,10
6.3,3,SolarEdge SE9k,20,Nem,3569774,Igen,1,10
6.615,3,SolarEdge SE9k,21,Nem,3709668,Igen,1,10
6.93,3,SolarEdge SE9k,22,Nem,3782305,Igen,1,10
7.245,3,SolarEdge SE9k,23,Igen,3891398,Igen,1,10
7.56,3,SolarEdge SE9k,24,Igen,3964035,Igen,1,10
7.875,3,SolarEdge SE9k,25,Igen,4133643,Igen,1,10
8.19,3,SolarEdge SE9k,26,Igen,4206280,Igen,1,10
8.505,3,SolarEdge SE9k,27,Igen,4335296,Igen,1,10
8.82,3,SolarEdge SE9k,28,Igen,4407934,Igen,1,10
9.135,3,SolarEdge SE9k,29,Igen,4517671,Igen,1,10
9.45,3,SolarEdge SE9k,30,Igen,4590309,Igen,1,10
9.765,3,SolarEdge SE9k,31,Igen,4832925,Igen,1,10
10.08,3,SolarEdge SE9k,32,Igen,4905563,Igen,1,10
10.395,3,SolarEdge SE9k,33,Igen,5085399,Igen,1,10
10.71,3,SolarEdge SE9k,34,Igen,5158036,Igen,1,10
6.3,3,SolarEdge SE10k,20,Nem,3594485,Igen,1,10
6.615,3,SolarEdge SE10k,21,Nem,3734378,Igen,1,10
6.93,3,SolarEdge SE10k,22,Nem,3807015,Igen,1,10
7.245,3,SolarEdge SE10k,23,Nem,3916108,Igen,1,10
7.56,3,SolarEdge SE10k,24,Nem,3988745,Igen,1,10
7.875,3,SolarEdge SE10k,25,Nem,4158353,Igen,1,10
8.19,3,SolarEdge SE10k,26,Igen,4230990,Igen,1,10
8.505,3,SolarEdge SE10k,27,Igen,4360006,Igen,1,10
8.82,3,SolarEdge SE10k,28,Igen,4432644,Igen,1,10
9.135,3,SolarEdge SE10k,29,Igen,4542383,Igen,1,10
9.45,3,SolarEdge SE10k,30,Igen,4615020,Igen,1,10
9.765,3,SolarEdge SE10k,31,Igen,4857635,Igen,1,10
10.08,3,SolarEdge SE10k,32,Igen,4930273,Igen,1,10
10.395,3,SolarEdge SE10k,33,Igen,5110109,Igen,1,10
10.71,3,SolarEdge SE10k,34,Igen,5182746,Igen,1,10
11.025,3,SolarEdge SE10k,35,Igen,5376858,Igen,1,10
11.34,3,SolarEdge SE10k,36,Igen,5449495,Igen,1,10
2.52,1,SolarEdge SE3680H,8,Nem,1974610,Nem,1,15
2.835,1,SolarEdge SE3680H,9,Nem,2080196,Nem,1,15
3.15,1,SolarEdge SE3680H,10,Igen,2152834,Nem,1,15
3.465,1,SolarEdge SE3680H,11,Igen,2344438,Nem,1,15
3.78,1,SolarEdge SE3680H,12,Igen,2417076,Igen,1,15
3.15,1,SolarEdge SE4000H,10,Nem,2197169,Nem,1,15
3.465,1,SolarEdge SE4000H,11,Igen,2388774,Nem,1,15
3.78,1,SolarEdge SE4000H,12,Igen,2461411,Igen,1,15
4.095,1,SolarEdge SE4000H,13,Igen,2560334,Igen,1,15
4.41,1,SolarEdge SE4000H,14,Igen,2632971,Igen,1,15
3.78,1,SolarEdge SE5000H,12,Nem,2482646,Igen,1,15
4.095,1,SolarEdge SE5000H,13,Igen,2581570,Igen,1,15
4.41,1,SolarEdge SE5000H,14,Igen,2654208,Igen,1,15
4.725,1,SolarEdge SE5000H,15,Igen,2804048,Igen,1,15
5.04,1,SolarEdge SE5000H,16,Igen,2876685,Igen,1,15
5.355,1,SolarEdge SE5000H,17,Igen,3015978,Igen,1,15
5.67,1,SolarEdge SE5000H,18,Igen,3088615,Igen,1,15
4.41,3,SolarEdge SE5k,14,Igen,2786854,Igen,1,15
4.725,3,SolarEdge SE5k,15,Igen,2939398,Igen,1,15
5.04,3,SolarEdge SE5k,16,Igen,2971495,Igen,1,15
5.355,3,SolarEdge SE5k,17,Igen,3110786,Igen,1,15
5.67,3,SolarEdge SE5k,18,Igen,3183424,Igen,1,15
4.41,3,SolarEdge SE7k,14,Nem,2849789,Igen,1,15
4.725,3,SolarEdge SE7k,15,Nem,3002331,Igen,1,15
5.04,3,SolarEdge SE7k,16,Nem,3034429,Igen,1,15
5.355,3,SolarEdge SE7k,17,Nem,3173721,Igen,1,15
5.67,3,SolarEdge SE7k,18,Igen,3246359,Igen,1,15
5.985,3,SolarEdge SE7k,19,Igen,3411036,Igen,1,15
6.3,3,SolarEdge SE7k,20,Igen,3483674,Igen,1,15
6.615,3,SolarEdge SE7k,21,Igen,3623568,Igen,1,15
6.93,3,SolarEdge SE7k,22,Igen,3696205,Igen,1,15
7.245,3,SolarEdge SE7k,23,Igen,3805298,Igen,1,15
7.56,3,SolarEdge SE7k,24,Igen,3877935,Igen,1,15
5.67,3,SolarEdge SE9k,18,Nem,3332459,Igen,1,15
5.985,3,SolarEdge SE9k,19,Nem,3497136,Igen,1,15
6.3,3,SolarEdge SE9k,20,Nem,3569774,Igen,1,15
6.615,3,SolarEdge SE9k,21,Nem,3709668,Igen,1,15
6.93,3,SolarEdge SE9k,22,Nem,3782305,Igen,1,15
7.245,3,SolarEdge SE9k,23,Igen,3891398,Igen,1,15
7.56,3,SolarEdge SE9k,24,Igen,3964035,Igen,1,15
7.875,3,SolarEdge SE9k,25,Igen,4133643,Igen,1,15
8.19,3,SolarEdge SE9k,26,Igen,4206280,Igen,1,15
8.505,3,SolarEdge SE9k,27,Igen,4335296,Igen,1,15
8.82,3,SolarEdge SE9k,28,Igen,4407934,Igen,1,15
9.135,3,SolarEdge SE9k,29,Igen,4517671,Igen,1,15
9.45,3,SolarEdge SE9k,30,Igen,4590309,Igen,1,15
9.765,3,SolarEdge SE9k,31,Igen,4832925,Igen,1,15
10.08,3,SolarEdge SE9k,32,Igen,4905563,Igen,1,15
10.395,3,SolarEdge SE9k,33,Igen,5085399,Igen,1,15
10.71,3,SolarEdge SE9k,34,Igen,5158036,Igen,1,15
6.3,3,SolarEdge SE10k,20,Nem,3594485,Igen,1,15
6.615,3,SolarEdge SE10k,21,Nem,3734378,Igen,1,15
6.93,3,SolarEdge SE10k,22,Nem,3807015,Igen,1,15
7.245,3,SolarEdge SE10k,23,Nem,3916108,Igen,1,15
7.56,3,SolarEdge SE10k,24,Nem,3988745,Igen,1,15
7.875,3,SolarEdge SE10k,25,Nem,4158353,Igen,1,15
8.19,3,SolarEdge SE10k,26,Igen,4230990,Igen,1,15
8.505,3,SolarEdge SE10k,27,Igen,4360006,Igen,1,15
8.82,3,SolarEdge SE10k,28,Igen,4432644,Igen,1,15
