rm,fsz,tipus,napelemszam,mfbMuszak,nettoListaar,mfbAR,tuzeseti,szezonalis
3.15,1,Fronius Primo 3.0-1,10,Igen,2048919,Igen,1,15
3.465,1,Fronius Primo 3.0-1,11,Igen,2226990,Igen,1,15
3.15,1,Fronius Primo 3.5-1,10,Igen,2068809,Igen,1,15
3.465,1,Fronius Primo 3.5-1,11,Igen,2246880,Igen,1,15
3.78,1,Fronius Primo 3.5-1,12,Igen,2302624,Igen,1,15
4.095,1,Fronius Primo 3.5-1,13,Igen,2386905,Igen,1,15
3.15,1,Fronius Primo 3.6-1,10,Igen,2072124,Igen,1,15
3.465,1,Fronius Primo 3.6-1,11,Igen,2250195,Igen,1,15
3.78,1,Fronius Primo 3.6-1,12,Igen,2305939,Igen,1,15
4.095,1,Fronius Primo 3.6-1,13,Igen,2390220,Igen,1,15
4.41,1,Fronius Primo 3.6-1,14,Igen,2445964,Igen,1,15
3.465,1,Fronius Primo 4.0-1,11,Igen,2270085,Igen,1,15
3.78,1,Fronius Primo 4.0-1,12,Igen,2325829,Igen,1,15
4.095,1,Fronius Primo 4.0-1,13,Igen,2410110,Igen,1,15
4.41,1,Fronius Primo 4.0-1,14,Igen,2465854,Igen,1,15
4.725,1,Fronius Primo 4.0-1,15,Igen,2600895,Igen,1,15
4.095,1,Fronius Primo 4.6-1,13,Igen,2437735,Igen,1,15
4.41,1,Fronius Primo 4.6-1,14,Igen,2493479,Igen,1,15
4.725,1,Fronius Primo 4.6-1,15,Igen,2628520,Igen,1,15
5.04,1,Fronius Primo 4.6-1,16,Igen,2684265,Igen,1,15
5.355,1,Fronius Primo 4.6-1,17,Igen,2808438,Igen,1,15
5.67,1,Fronius Primo 4.6-1,18,Nem,2864182,Igen,1,15
4.41,1,Fronius Primo 5.0-1,14,Igen,2510054,Igen,1,15
4.725,1,Fronius Primo 5.0-1,15,Igen,2645095,Igen,1,15
5.04,1,Fronius Primo 5.0-1,16,Igen,2700840,Igen,1,15
5.355,1,Fronius Primo 5.0-1,17,Igen,2825013,Igen,1,15
5.67,1,Fronius Primo 5.0-1,18,Igen,2880757,Igen,1,15
5.985,1,Fronius Primo 5.0-1,19,Igen,3031085,Igen,1,15
2.52,3,Fronius Symo 3.0-3-M,8,Igen,1983799,Nem,1,15
2.835,3,Fronius Symo 3.0-3-M,9,Igen,2073244,Nem,1,15
3.15,3,Fronius Symo 3.0-3-M,10,Igen,2128989,Nem,1,15
3.465,3,Fronius Symo 3.0-3-M,11,Igen,2307060,Nem,1,15
3.15,3,Fronius Symo 3.7-3-M,10,Igen,2173741,Nem,1,15
3.465,3,Fronius Symo 3.7-3-M,11,Igen,2351812,Nem,1,15
3.78,3,Fronius Symo 3.7-3-M,12,Igen,2407556,Igen,1,15
4.095,3,Fronius Symo 3.7-3-M,13,Igen,2491837,Igen,1,15
4.41,3,Fronius Symo 3.7-3-M,14,Igen,2547582,Igen,1,15
3.78,3,Fronius Symo 4.5-3-M,12,Igen,2434076,Igen,1,15
4.095,3,Fronius Symo 4.5-3-M,13,Igen,2518357,Igen,1,15
4.41,3,Fronius Symo 4.5-3-M,14,Igen,2574102,Igen,1,15
4.725,3,Fronius Symo 4.5-3-M,15,Igen,2709143,Igen,1,15
5.04,3,Fronius Symo 4.5-3-M,16,Igen,2764887,Igen,1,15
5.355,3,Fronius Symo 4.5-3-M,17,Igen,2889060,Igen,1,15
4.41,3,Fronius Symo 5.0-3-M,14,Igen,2583494,Igen,1,15
4.725,3,Fronius Symo 5.0-3-M,15,Igen,2718535,Igen,1,15
5.04,3,Fronius Symo 5.0-3-M,16,Igen,2774280,Igen,1,15
5.355,3,Fronius Symo 5.0-3-M,17,Igen,2898453,Igen,1,15
5.67,3,Fronius Symo 5.0-3-M,18,Igen,2954197,Igen,1,15
5.985,3,Fronius Symo 5.0-3-M,19,Igen,3104525,Igen,1,15
5.04,3,Fronius Symo 6.0-3-M,16,Igen,2785330,Igen,1,15
5.355,3,Fronius Symo 6.0-3-M,17,Igen,2909503,Igen,1,15
5.67,3,Fronius Symo 6.0-3-M,18,Igen,2965247,Igen,1,15
5.985,3,Fronius Symo 6.0-3-M,19,Igen,3115575,Igen,1,15
6.3,3,Fronius Symo 6.0-3-M,20,Igen,3171320,Igen,1,15
6.615,3,Fronius Symo 6.0-3-M,21,Igen,3296112,Igen,1,15
6.93,3,Fronius Symo 6.0-3-M,22,Igen,3351856,Igen,1,15
7.245,3,Fronius Symo 6.0-3-M,23,Nem,3444915,Igen,1,15
5.985,3,Fronius Symo 7.0-3-M,19,Igen,3247623,Igen,1,15
6.3,3,Fronius Symo 7.0-3-M,20,Igen,3303367,Igen,1,15
6.615,3,Fronius Symo 7.0-3-M,21,Igen,3428160,Igen,1,15
6.93,3,Fronius Symo 7.0-3-M,22,Igen,3483904,Igen,1,15
7.245,3,Fronius Symo 7.0-3-M,23,Igen,3576962,Igen,1,15
7.56,3,Fronius Symo 7.0-3-M,24,Igen,3632707,Igen,1,15
7.875,3,Fronius Symo 7.0-3-M,25,Igen,3788114,Igen,1,15
8.19,3,Fronius Symo 7.0-3-M,26,Igen,3843858,Igen,1,15
8.505,3,Fronius Symo 7.0-3-M,27,Nem,3959144,Igen,1,15
6.93,3,Fronius Symo 8.2-3-M,22,Igen,3556834,Igen,1,15
7.245,3,Fronius Symo 8.2-3-M,23,Igen,3649892,Igen,1,15
7.56,3,Fronius Symo 8.2-3-M,24,Igen,3705637,Igen,1,15
7.875,3,Fronius Symo 8.2-3-M,25,Igen,3861044,Igen,1,15
8.19,3,Fronius Symo 8.2-3-M,26,Igen,3916788,Igen,1,15
8.505,3,Fronius Symo 8.2-3-M,27,Igen,4032074,Igen,1,15
8.82,3,Fronius Symo 8.2-3-M,28,Igen,4087818,Igen,1,15
9.135,3,Fronius Symo 8.2-3-M,29,Igen,4181541,Igen,1,15
9.45,3,Fronius Symo 8.2-3-M,30,Igen,4237285,Igen,1,15
9.765,3,Fronius Symo 8.2-3-M,31,Igen,4467914,Igen,1,15
10.08,3,Fronius Symo 8.2-3-M,32,Nem,4523658,Igen,1,15
8.505,3,Fronius Symo 10.0-3-M,27,Igen,4065224,Igen,1,15
8.82,3,Fronius Symo 10.0-3-M,28,Igen,4120968,Igen,1,15
9.135,3,Fronius Symo 10.0-3-M,29,Igen,4214691,Igen,1,15
9.45,3,Fronius Symo 10.0-3-M,30,Igen,4270435,Igen,1,15
9.765,3,Fronius Symo 10.0-3-M,31,Igen,4501064,Igen,1,15
10.08,3,Fronius Symo 10.0-3-M,32,Igen,4556808,Igen,1,15
10.395,3,Fronius Symo 10.0-3-M,33,Igen,4722753,Igen,1,15
10.71,3,Fronius Symo 10.0-3-M,34,Igen,4778497,Igen,1,15
11.025,3,Fronius Symo 10.0-3-M,35,Igen,4959151,Igen,1,15
11.34,3,Fronius Symo 10.0-3-M,36,Igen,5014895,Igen,1,15
11.655,3,Fronius Symo 10.0-3-M,37,Igen,5121850,Igen,1,15
11.97,3,Fronius Symo 10.0-3-M,38,Igen,5177595,Igen,1,15
12.285,3,Fronius Symo 10.0-3-M,39,Nem,5270679,Igen,1,15
